name,anxiety,optimistic,party,religious,riding,terror,total words
Scott Armstrong,0.005750888677717946,0.008665047689437934,Conservative,0.0005912786400591279,Cumberland--Colchester--Musquodoboit Valley,0.00202020202020202,142065
Scott Brison,0.004354832922716292,0.007398581577247829,Liberal,0.00037075130958930325,Kings—Hants,0.0017446241060109552,668912
Scott Duvall,0.005377650847663608,0.005833383970346965,New Democratic Party,0.00012152883271556177,Hamilton Mountain,0.0017925502825545362,32914
Scott Reid,0.0016195623666700014,0.006418766374748887,Conservative,0.0009165803711204181,Lanark—Frontenac—Kingston,0.001592524597610402,369853
Scott Simms,0.003055979673422767,0.007538549400342661,Liberal,0.000508164430820872,Coast of Bays—Central—Notre Dame,0.0015035140269700114,428995
Seamus O'Regan,0.006596962907642519,0.009210853871048046,Liberal,0.0009957679860592482,St. John's South—Mount Pearl,0.0024894199651481204,8034
Sean Casey,0.0031901438141190798,0.007542043378460673,Liberal,0.0005387173841757624,Charlottetown,0.0022063990256242093,213470
Sean Fraser,0.007050180697908644,0.009262002093330963,Liberal,0.0006122005648043921,Central Nova,0.002646286312380275,50637
Serge Cardin,0.003136058572300183,0.009074639007524914,Bloc Québécois,0.0002155786048403498,Sherbrooke,0.0013219442749644091,245850
Serge Cormier,0.005237594287888623,0.009870850773328558,Liberal,6.71486447165208e-05,Acadie—Bathurst,0.0017458647626295409,44677
Serge Marcil,0.0038996861228242606,0.007545734123838813,Liberal,0.00014267144351796075,Beauharnois--Salaberry,0.0010462572524650455,63082
Serge Ménard,0.0029187463579011374,0.00872583546580861,Bloc Québécois,0.0003851123666675112,Marc-Aurèle-Fortin,0.0031417061491296966,197345
Sergio Marchi,0.002863278453829635,0.010021474588403722,Liberal,0.0021474588403722263,York West,0.0007158196134574087,2794
Shannon Stubbs,0.003665974907033826,0.0077427918295110984,Conservative,0.0005477893539245947,Lakeland,0.0023597079861367156,94927
Shaun Chen,0.007319056654920032,0.01057197072377338,Liberal,0.001626457034426674,Scarborough North,0.002168609379235565,11067
Shawn Murphy,0.002137096247676833,0.009471123085427267,Liberal,0.0003003251346022433,Charlottetown,0.0015277409021070638,229751
Sheila Copps,0.0019137910729007184,0.007979036627016841,Liberal,0.0007360734895771994,Hamilton East,0.0009421740666588152,33964
Sheila Finestone,0.004181013280865716,0.008116084604033447,Liberal,0.0,Mount Royal,0.003443187407771766,4066
Sheila Malcolmson,0.00446170216737917,0.006235182108387627,New Democratic Party,0.00044803703772845223,Nanaimo—Ladysmith,0.003528291672111561,160701
Shelly Glover,0.005184422209142633,0.008637433784579164,Conservative,0.00037276829507553464,Saint Boniface,0.002452422993917991,203880
Sheri Benson,0.005254066503526702,0.006561585336596133,New Democratic Party,0.00034787198311021545,Saskatoon West,0.0019552804567919005,83364
Sherry Romanado,0.008196399858817992,0.010314129965881016,Liberal,0.0011372995019412527,Longueuil—Charles-LeMoyne,0.0020000784344484097,25499
Simon Marcil,0.003368818218568926,0.0045815927772537395,Bloc Québécois,0.00026950545748551406,Mirabel,0.0012127745586848133,7421
Siobhan Coady,0.004700661304214537,0.006802820396782529,Liberal,0.00026276988657099895,St. John's South--Mount Pearl,0.002029167457409381,68501
Sonia Sidhu,0.00741942963134709,0.009738001391143055,Liberal,0.0006492000927428704,Brampton South,0.0013911430558775793,21565
Sophia Leung,0.003977444366126271,0.010598127076830128,Liberal,0.0004027791763165844,Vancouver Kingsway,0.0038012284764877657,39724
Stan Dromisky,0.0029114906832298135,0.00844332298136646,Liberal,0.000614648033126294,Thunder Bay--Atikokan,0.0015204451345755693,30912
Stan Keyes,0.0037720936916223594,0.009268573070843512,Liberal,0.0005388705273746228,Hamilton West,0.0020477080040235667,27836
Stella Ambler,0.004576691066355022,0.009349326092737477,Conservative,0.00033590393147559796,Mississauga South,0.003680947249086761,71449
Stephanie Kusie,0.005586031576130586,0.008763714209258764,Conservative,0.0005351886540005352,Calgary Midnapore,0.002241102488627241,29896
Stephen Fuhr,0.0054655475307437045,0.009369510052703494,Liberal,0.00019519812609798947,Kelowna—Lake Country,0.0023423775131758734,5123
Stephen Harper,0.0025363076106174696,0.008040113954964064,Conservative,0.0005347523098851977,Calgary Southwest,0.0021841995755874275,531087
Stephen Owen,0.0028427445406383253,0.007806146104907915,Liberal,0.00042565158897258347,Vancouver Quadra,0.002234670842106063,131563
Stephen Woodworth,0.0033536159347569263,0.008053759479681406,Conservative,0.0006732638050837769,Kitchener Centre,0.001880057417969792,78721
Steve Mahoney,0.0034231615732262565,0.006459904907511634,Liberal,0.00045362141093059595,Mississauga West,0.0015162715680180105,238084
Steven Blaney,0.0046406533788899305,0.009246001702488222,Conservative,0.0003962011760506196,Bellechasse—Les Etchemins—Lévis,0.004707340705551916,254921
Steven Fletcher,0.004507808359254123,0.007505875676572781,Conservative,0.000353343648112556,Charleswood--St. James--Assiniboia,0.0023449169374742352,186787
Steven MacKinnon,0.00503269344415426,0.009512553138761272,Liberal,0.0006290866805192825,Gatineau,0.001258173361038565,52457
Stockwell Day,0.003996605815120062,0.008888638856853535,Conservative,0.0005039708212614742,Okanagan--Coquihalla,0.004301332358208396,426612
Stéphan Tremblay,0.003147756636128729,0.008409678177120038,Bloc Québécois,0.00035236081747709656,Lac-Saint-Jean--Saguenay,0.0014799154334038055,42570
Stéphane Bergeron,0.002383650084443209,0.0064721978750240505,Bloc Québécois,0.0004756611155054835,Verchères--Les Patriotes,0.001362849263526947,187108
Stéphane Dion,0.003846182710564432,0.008311507028195334,Liberal,0.0005928749934333466,Saint-Laurent,0.0015234635907211312,266498
Stéphane Lauzon,0.00531632110579479,0.01063264221158958,Liberal,0.0002658160552897395,Argenteuil—La Petite-Nation,0.0004651780967570441,15048
Sue Barnes,0.004266552073421529,0.008275269345283772,Liberal,0.00046041928849872615,London West,0.0020012891740077963,162895
Sukh Dhaliwal,0.00414967618133845,0.008787079235628048,Liberal,0.0006876149356360438,Surrey—Newton,0.0021587910769968817,125070
Susan Kadis,0.0055352596036754124,0.009659028008413595,Liberal,0.0007472600464961806,Thornhill,0.002739953503819329,36132
Susan Truppe,0.005347922301450701,0.009363986558478813,Conservative,0.00022539136136382262,London North Centre,0.008667322350626998,48804
Susan Whelan,0.005374488437453775,0.00853015137320645,Liberal,0.0006409940338247621,Essex,0.0031063557023815395,20281
Suzanne Tremblay,0.0033275716341650994,0.006700830750721481,Bloc Québécois,0.0002817394747462441,Rimouski-Neigette-Et-La Mitis,0.0011954891225719006,131327
Sven Spengemann,0.005968911917098445,0.010860103626943006,Liberal,0.0006632124352331606,Mississauga—Lakeshore,0.0026528497409326426,24125
Svend Robinson,0.0023973854522780537,0.007197531660538821,New Democratic Party,0.0005805328001032058,Burnaby--Douglas,0.0043593713044787034,186036
Sylvain Chicoine,0.005171895359326451,0.006865791320036083,New Democratic Party,0.0009622130901072467,Châteauguay--Saint-Constant,0.0029668236944973437,99770
Sylvie Boucher,0.004930699378684085,0.007686793054006691,Conservative,0.00039031384419308587,Beauport—Côte-de-Beaupré—Île dOrléans—Charlevoix,0.002405607774414529,125540
Sébastien Gagnon,0.005840646248619748,0.006276515371651073,Bloc Québécois,0.00014528970767710815,Jonquière--Alma,0.0011623176614168652,34414
TJ Harvey,0.005069888651978204,0.010045013030087657,Liberal,0.0005212035062781332,Tobique—Mactaquac,0.001089789149490642,21105
Tarik Brahmi,0.003397530480702027,0.0062514560844917294,New Democratic Party,0.0006018482565815019,Saint-Jean,0.0029509979032383317,51508
Ted Falk,0.004698606481667403,0.009698405686518613,Conservative,0.0017469177944660858,Provencher,0.005642343680976668,49802
Ted Hsu,0.003808999908317289,0.006117737270689037,Liberal,0.0003583960526425458,Kingston and the Islands,0.001333566707507147,119979
Ted McWhinney,0.002066226109260612,0.008353965907269197,Liberal,0.001407171229582658,Vancouver Quadra,0.0017812294045350101,56141
Ted Menzies,0.005787438412363984,0.00919316107334245,Conservative,0.0002715417683585137,Macleod,0.0021396182711622643,305662
Ted Opitz,0.004847834774013082,0.010799840158159294,Conservative,0.0010410751466969526,Etobicoke Centre,0.004248427871369382,95094
Ted White,0.002395036571828287,0.006394367482246316,Conservative,0.00012165265126746856,North Vancouver,0.0011100804428156505,131522
Terence Young,0.004276853871319521,0.008536668484187568,Conservative,0.0003919029443838604,Oakville,0.0023002998909487458,58688
Terry Beech,0.003112432243399196,0.008113306522119251,Liberal,0.00020982689281342893,Burnaby North—Seymour,0.0015387305472984788,28595
Terry Duguid,0.006480516187202389,0.009185427291425996,Liberal,0.00028176157335662563,Winnipeg South,0.004649065960384322,35491
Terry Sheehan,0.004061944656004062,0.008123889312008125,Liberal,0.0008885503935008886,Sault Ste. Marie,0.0016501650165016502,7878
Thierry St-Cyr,0.003282311725564882,0.007425172227316546,Bloc Québécois,0.0003808986386400508,Jeanne-Le Ber,0.0014624626742846395,212655
Thomas Mulcair,0.003024677706516907,0.006024782699022229,New Democratic Party,0.0006254872657494343,Outremont,0.0020842129248007935,447651
Tilly O'Neill-Gordon,0.004316397108533985,0.011103021477975974,Conservative,0.0005720526288418535,Miramichi,0.0018981746320661502,38458
Tim Uppal,0.004256269275317825,0.007926429338952538,Conservative,0.0006140191741442108,Edmonton--Sherwood Park,0.001995562315968685,71659
Tina Keeper,0.0035068226797680636,0.00692684281795771,Liberal,0.0004340127078920871,Churchill,0.0019964584563036004,57602
Todd Doherty,0.004117481410446682,0.00682695161769071,Conservative,0.0006469240663363548,Cariboo—Prince George,0.0017200569293178375,131391
Todd Russell,0.003763049283806749,0.005968277089908554,Liberal,0.0003135874403172291,Labrador,0.0013757384478433276,98856
Tom Kmiec,0.0023047454917309467,0.0069869086303375105,Conservative,0.0007942028383667452,Calgary Shepard,0.0013859618159733397,192646
Tom Lukiwski,0.001710743042153557,0.005492757618815346,Conservative,0.0002921930264835276,Moose Jaw—Lake Centre—Lanigan,0.002721636657971568,424377
Tom Wappel,0.002693206618477874,0.00659371275558376,Liberal,0.0004953023666166205,Scarborough Southwest,0.00177999288002848,64607
Tony Clement,0.0031074162589081965,0.0076120908703462935,Conservative,0.0003290840135302083,Parry Sound—Muskoka,0.0035443966703171616,185363
Tony Ianno,0.004867624361866318,0.006292294906802802,Liberal,0.0006727610906644505,Trinity--Spadina,0.00039574181803791206,25269
Tony Martin,0.006264021639347481,0.00739802555681556,New Democratic Party,0.0009327304948871641,Sault Ste. Marie,0.001232186074824622,203703
Tony Tirabassi,0.003353249603706865,0.010913303255700524,Liberal,0.0008535544445799293,Niagara Centre,0.0017680770637727107,16402
Tony Valeri,0.003518064669143806,0.01003043718871057,Liberal,0.000266819511423828,Hamilton East--Stoney Creek,0.0024409044193216857,101192
Tracey Ramsey,0.005040750396244555,0.007630414259607306,New Democratic Party,0.00023384924518660304,Essex,0.0015070284689803306,115459
Tyrone Benskin,0.007415435514231932,0.006578822276728842,New Democratic Party,0.000912668986367007,Jeanne-Le Ber,0.001882379784381952,52593
Ujjal Dosanjh,0.0037042923334596623,0.006613934496375173,Liberal,0.0003789870044133648,Vancouver South,0.003606489235546536,81797
Val Meredith,0.0035085326770848183,0.008256829551019395,Conservative,0.00018596462952746387,South Surrey--White Rock--Langley,0.0029506387885024268,161321
Vance Badawey,0.00390290337934317,0.007282246549262256,Liberal,0.000999524036173251,Niagara Centre,0.0007615421227986673,21010
Vic Toews,0.0034170574042882507,0.008134360631856876,Conservative,0.00045522829699094097,Provencher,0.0034938771794054716,351472
Vivian Barbot,0.003235998573102991,0.00756765020639046,Bloc Québécois,0.00020384242980176325,Papineau,0.001452377312337563,39246
Wai Young,0.003969076745357069,0.008056633393560617,Conservative,0.0002961997571161992,Vancouver South,0.003287817303989811,33761
Wajid Khan,0.005619567414594704,0.010349706893066505,Conservative,0.0006872852233676976,Mississauga--Streetsville,0.003961997170002021,24735
Walt Lastewka,0.003046875,0.008697916666666666,Liberal,0.00020833333333333335,St. Catharines,0.0020833333333333333,38400
Wayne Easter,0.00324521615764532,0.007074789967172849,Liberal,0.0002562423928039636,Malpeque,0.0026077350828647276,640019
Wayne Long,0.006106774112314278,0.010073029463611181,Liberal,0.0002203475195164946,Saint John—Rothesay,0.0013535633341727525,31768
Wayne Marston,0.004315108362789677,0.006158414672212052,New Democratic Party,0.0005905329137737584,Hamilton East--Stoney Creek,0.002117482305103048,237074
Wayne Stetski,0.004606378061931905,0.008334617162224618,New Democratic Party,0.0006470497612078262,Kootenay—Columbia,0.0017716838699738098,64910
Wendy Lill,0.00543630128286549,0.007468563444684364,New Democratic Party,0.0008065540454718659,Dartmouth,0.0019941572462847707,157460
Werner Schmidt,0.0037588182872732886,0.008682621315237901,Conservative,0.0005177709958628106,Kelowna,0.0011400919043517655,200861
William Amos,0.004943939260174803,0.0058709278714575795,Liberal,0.00039728083340690384,Pontiac,0.0013242694446896795,22654
Wladyslaw Lizon,0.005949569103096074,0.010354293009894669,Conservative,0.0012894988828598788,Mississauga East--Cooksville,0.0034854771784232365,78325
Xavier Barsalou-Duval,0.002896186008566184,0.007138486640832144,Bloc Québécois,0.0004894962267999184,Pierre-Boucher—Les Patriotes—Verchères,0.0021211503161329796,24515
Yasmin Ratansi,0.005029348396105414,0.0072786549652178855,Liberal,0.0006191911341938826,Don Valley East,0.0023440807223054127,158271
Yolande Thibeault,0.005630428271937706,0.009943096735549566,Liberal,0.0004192872117400419,Saint-Lambert,0.002336028751123091,16695
Yvan Bernier,0.002517347103437147,0.006261094077779571,Bloc Québécois,0.0009359367435856059,Bonaventure--Gaspé--Îles-De-La-Madeleine--Pabok,0.0006777472970792319,30985
Yvan Loubier,0.003366309425666392,0.006371306728547728,Bloc Québécois,0.00026207851159761026,Saint-Hyacinthe--Bagot,0.0014757819099671258,393012
Yves Lessard,0.004134743344706159,0.004780968132355599,Bloc Québécois,0.00018620036254305883,Chambly--Borduas,0.0009310018127152941,182599
Yves Robillard,0.0062085206593877115,0.011560693641618497,Liberal,0.0005352172982230786,Marc-Aurèle-Fortin,0.0016056518946692357,9342
Yves Rocheleau,0.003050764725024406,0.007552337563727085,Bloc Québécois,0.0007728603970061829,Trois-Rivières,0.001315218570343855,73752
Yvon Charbonneau,0.0034947027663331373,0.010079458505002943,Liberal,0.0004966156562683932,Anjou--Rivière-Des-Prairies,0.003182018834608593,54368
Yvon Godin,0.004192016893588116,0.005454605865501049,New Democratic Party,0.0002436575208954783,Acadie--Bathurst,0.0010761540506216958,541744
Yvon Lévesque,0.004572445644668805,0.007165544013625274,Bloc Québécois,0.0004296257652708944,Abitibi--Baie-James--Nunavik--Eeyou,0.0008745953078728921,65173
Yvonne Jones,0.004487696651875757,0.007886244453408632,Liberal,0.0003428801936264623,Labrador,0.0014925373134328358,99160
Ziad Aboultaif,0.004690005025005384,0.010217510947333157,Conservative,0.001962144959441028,Edmonton Manning,0.001220358450384054,41791
Ève Péclet,0.004541062099932429,0.0062412357501471305,New Democratic Party,0.00038508206607427,La Pointe-de-l'Île,0.002361352291964863,137633
Ève-Mary Thaï Thi Lac,0.006597549481621112,0.0074425558191686435,Bloc Québécois,0.0001625012187591407,Saint-Hyacinthe--Bagot,0.0019175143813578602,30769
Élaine Michaud,0.005841789876238369,0.007174259989761811,New Democratic Party,0.00048179710319491703,Portneuf--Jacques-Cartier,0.0021379746454274445,132836
